object,night,t_fit,alpha,delta,alpha_dot,delta_dot,a_kep,e,i,Omega,omega,M,a_equ,h,k,p,q,lambda
2013CF129,2,56337.39306712963,2.975627113356087,0.46424497587478275,0.1504318568488543,-0.006861010035549953,2.01395,0.498098,4.732,139.678,5.864,99.547,2.017555830576203,0.282402995210638,-0.411237926921968,0.026715488632938,-0.031618506095593,145.419988937587
2013CF129,3,56339.03396990741,3.213142426275301,0.4428249378160013,0.12134020666871947,-0.0163810158051092,2.01395,0.498098,4.732,139.678,5.864,99.547,2.017555830576203,0.282402995210638,-0.411237926921968,0.026715488632938,-0.031618506095593,145.419988937587
2014CB13,1,56697.883206018516,2.7911719913590667,0.17799449488255506,0.05647805028070252,-0.019926197782979216,1.82675,0.435524,0.427,332.599,183.732,192.246,1.8294154060934529,0.176103053052277,-0.399853721851859,-0.001712211733548,0.003345639636925,151.2068910219113
2014CB13,2,56698.29525462963,2.812683901610418,0.16760493769637766,0.05306408810941554,-0.02687548408357543,1.82675,0.435524,0.427,332.599,183.732,192.246,1.8294154060934529,0.176103053052277,-0.399853721851859,-0.001712211733548,0.003345639636925,151.2068910219113
2022UU123,1,59874.60135416667,0.0846549409843678,0.23894061666030725,-13.429616964887828,0.8112653836942627,2.52741,0.606503,0.979,209.789,187.453,225.365,2.6421457403292865,0.366217987307574,0.504950143770444,-0.003996184649914,-0.006953121816503,34.6460968306718
2009SJ2,1,55092.406006944446,6.1550585051291185,-0.06743321971920647,-0.001727946140590575,0.018993204217736093,2.53328,0.516669,12.448,355.103,356.53,314.184,2.536584398017097,-0.078048518218966,0.506924992758154,-0.008858376535473,0.108258119822692,352.3389581401878
2009SJ2,2,55093.35543981481,6.15415966056434,-0.04966140461077421,-0.0013622427712505214,0.018676175315206933,2.53328,0.516669,12.448,355.103,356.53,314.184,2.536584398017097,-0.078048518218966,0.506924992758154,-0.008858376535473,0.108258119822692,352.3389581401878
2011UX255,1,55864.33289351852,0.45393250406390184,0.08469695008983594,-0.0100242107748727,-0.023028565293088832,1.92984,0.788912,7.815,214.758,70.574,31.795,1.9316372545845322,-0.759719692583989,0.20841273918263,-0.039393641496821,-0.055947153457865,302.525380596262
2011UX255,2,55865.17800925926,0.45385032814495385,0.07214512388591006,-0.003499240619930788,-0.011658695515052386,1.92984,0.788912,7.815,214.758,70.574,31.795,1.9316372545845322,-0.759719692583989,0.20841273918263,-0.039393641496821,-0.055947153457865,302.525380596262
2011UX255,3,55866.17592592593,0.45290639590783355,0.06529276731710787,-0.00428999975770239,-0.0046061519046531885,1.92984,0.788912,7.815,214.758,70.574,31.795,1.9316372545845322,-0.759719692583989,0.20841273918263,-0.039393641496821,-0.055947153457865,302.525380596262
2021GF16,1,59317.61754629629,4.381585309892015,-0.4032962361031526,0.014546025815945995,0.0056651633851174665,2.00256,0.448931,3.505,211.73,344.83,159.471,2.00444430635455,-0.126053355448463,-0.429165779148891,-0.016087083812942,-0.025866941590608,201.2542643066278
2021GF16,2,59318.47429398148,4.39535363058458,-0.3986121117603766,0.01980080624252878,0.002113402697887068,2.00256,0.448931,3.505,211.73,344.83,159.471,2.00444430635455,-0.126053355448463,-0.429165779148891,-0.016087083812942,-0.025866941590608,201.2542643066278
